events_id,User_id,ad_id,Interaction_score,device_type,geo_location,Product_id,product_name,product_category,conversion_value,timestamp
f8d8c680-69dd-4621-8b1d-0c29f03dc22a,60,18.0,2,tablet,Williamstad,29,Columbia Hiking Boots,outdoor,0.0,2024-11-30T03:26:03.911631
651a565c-7f29-44bd-a15a-a7a8c5cb805b,7,,4,tablet,Port Brian,10,Peloton Bike,fitness,2499.0,2024-02-06T03:26:03.911723
2737e148-9cf2-4681-bfe9-00ee53b5e4c2,86,,4,desktop,Port Shannonhaven,36,Keurig K-Elite Coffee Maker,home,139.99,2024-07-10T03:26:03.911822
966e0bb9-5a30-4b7a-9738-afae283f7b4e,41,3.0,0,mobile,Sarahport,7,Coleman Sundome Tent,outdoor,0.0,2024-07-11T03:26:03.911919
a2bd1637-521f-4924-82d0-4850a3859c3b,52,,4,tablet,Georgeland,28,Roku Streaming Stick 4K,electronics,49.99,2024-06-16T03:26:03.912014
d9d4827a-d14f-4909-b7fd-ee87882a76ae,1,,4,mobile,Lake Dylan,33,Osprey Hiking Backpack,outdoor,189.99,2024-08-28T03:26:03.912117
22de9010-79c5-4585-93b2-f0a6957a8261,35,34.0,0,desktop,Lake Jorge,19,Lululemon Yoga Pants,fashion,0.0,2024-09-06T03:26:03.912275
4951e4e9-ab1b-4f37-9690-22b339568fad,95,12.0,0,desktop,Garciaberg,34,Under Armour Compression Shirt,fitness,0.0,2024-01-19T03:26:03.912441
1bf87378-21e9-4d43-9f61-cef641d46d00,22,9.0,4,desktop,Calvinberg,2,MacBook Pro,electronics,1999.99,2024-01-05T03:26:03.912542
20a753df-fabe-442e-87df-b3595d734578,34,,2,desktop,Morganmouth,34,Under Armour Compression Shirt,fitness,0.0,2024-11-23T03:26:03.912636
93bb96d6-a0b9-471c-9194-f1e151db226e,93,21.0,0,tablet,South Stevenport,6,Nike Running Shoes,fitness,0.0,2024-05-25T03:26:03.912735
a9c16e94-d47e-49af-9278-d0945284e828,37,13.0,4,mobile,Andreamouth,15,Samsonite Spinner Luggage,accessories,200.0,2024-03-27T03:26:03.912829
79781182-15de-43ec-be51-5acffaffec4c,20,13.0,2,desktop,Gregorystad,31,Weber Charcoal Grill,home,0.0,2024-06-04T03:26:03.912953
6a764e1c-9a0b-4364-82a9-e1a98243fc6b,50,20.0,1,desktop,South Jennifer,39,Fossil Smartwatch,accessories,0.0,2024-08-07T03:26:03.913050
8e318691-370c-4c7b-92de-20ed6708faad,11,,4,desktop,Abigailshire,32,Canon EOS M50,electronics,649.0,2024-08-15T03:26:03.913144
da29cfc0-7b72-4bb8-8936-4ee309c465fa,61,,2,mobile,South Stevenburgh,13,Fitbit Charge 5,fitness,0.0,2024-05-25T03:26:03.913251
43b45d08-9d33-4309-ac30-2e45416f38a3,37,3.0,4,mobile,North Justinport,35,Google Nest Hub,electronics,99.99,2024-03-21T03:26:03.913366
ac6940df-bac9-4cbd-9815-19cdc89fa004,13,,4,mobile,Robertville,13,Fitbit Charge 5,fitness,129.95,2024-05-16T03:26:03.913462
ea367f7e-8855-41d6-bb70-035ff6a23785,13,27.0,1,mobile,Port Ann,1,Air Force 1s,fashion,0.0,2024-06-28T03:26:03.913555
3066ad56-107e-4436-a8bd-f5a20c3d65ba,5,,2,tablet,South Jonathan,4,Herman Miller Chair,office,0.0,2024-06-20T03:26:03.913648
11327459-b2a7-44ae-b25c-6db1ddff5b37,28,4.0,0,desktop,North Jennifer,30,Tile Mate (4-Pack),electronics,0.0,2024-01-27T03:26:03.913740
971f6f90-0880-456e-b087-7db27af1ab42,29,35.0,4,tablet,Kellerton,16,GoPro Hero 11,electronics,499.99,2023-12-30T03:26:03.913862
9dc854cf-4649-485d-a42d-b1dea019b213,9,23.0,4,tablet,South Coreyhaven,3,Hydro Flask,beverages,45.0,2024-09-19T03:26:03.913960
bd868086-ab6e-4bae-9fe6-e8eadb53a7d9,78,,2,tablet,New Jessica,38,Columbia Rain Pants,outdoor,0.0,2024-12-17T03:26:03.914053
fd3858f5-02a3-40cd-8f22-4a7f8e61d613,60,3.0,4,desktop,Port Rebeccaberg,22,Schwinn Mountain Bike,outdoor,599.99,2024-07-27T03:26:03.914150
33a9dd05-12b0-4649-84d8-55e164e4c8e4,83,21.0,4,mobile,West Tylerside,7,Coleman Sundome Tent,outdoor,89.99,2024-09-21T03:26:03.914247
32b9cad6-7354-4fdb-a255-a4fe621d432e,94,,2,desktop,Lake Lindseyland,9,Galaxy S21,electronics,0.0,2024-12-18T03:26:03.914368
dc880373-76ca-4bfc-8e4f-ce8527949491,14,1.0,4,mobile,West Keithland,38,Columbia Rain Pants,outdoor,89.99,2024-12-16T03:26:03.914467
c13ea256-8be6-4007-95af-be613ec75cc6,51,28.0,2,mobile,Port Jillfurt,24,Bose QuietComfort Earbuds,electronics,0.0,2024-02-14T03:26:03.914567
f211da62-0d86-4962-8d9e-a12fdb431eaf,65,2.0,0,tablet,North Thomas,20,Ray-Ban Aviator Sunglasses,accessories,0.0,2024-05-17T03:26:03.914658
7253a6ee-f88d-4e98-ac9a-14d8ae8c0fb6,39,,2,desktop,Oscarport,12,Yeti Tumbler,beverages,0.0,2024-11-19T03:26:03.914753
9192fd4e-e717-411a-a23b-22f2d30be56b,60,,4,tablet,South Xavier,28,Roku Streaming Stick 4K,electronics,49.99,2024-04-16T03:26:03.914846
f4863573-6d12-4937-9134-387ff4f06243,88,,4,tablet,Alisonchester,26,Nespresso Vertuo Plus,home,159.99,2024-05-06T03:26:03.914941
11a10b48-5ed3-4530-af69-5d4269ba332a,57,,4,desktop,Lake Pamela,28,Roku Streaming Stick 4K,electronics,49.99,2024-11-03T03:26:03.915062
dfe80c86-a835-4703-8bf7-dd0416065a23,51,20.0,2,desktop,Port Sylviaview,26,Nespresso Vertuo Plus,home,0.0,2024-11-15T03:26:03.915198
13abcb63-4c33-4eb2-a955-4fbbff547846,61,25.0,4,mobile,Port Kennethburgh,2,MacBook Pro,electronics,1999.99,2024-11-28T03:26:03.915317
4c43758f-472b-466e-826f-15b2902c9c84,93,9.0,2,desktop,West Donaldville,24,Bose QuietComfort Earbuds,electronics,0.0,2024-03-24T03:26:03.915445
2a72d0df-1dfe-45b6-ac54-21ad3260568e,25,,2,mobile,Williamsfort,23,Patagonia Rain Jacket,outdoor,0.0,2024-09-02T03:26:03.915576
b19a9f1c-3cfd-4d44-bdc8-5d73be5089a6,22,,2,tablet,Amyview,31,Weber Charcoal Grill,home,0.0,2024-04-20T03:26:03.915674
e7e172ec-fd63-4626-9f73-9d83fbaa2a17,38,,2,tablet,Mackenzieside,5,Dell XPS 13,electronics,0.0,2024-09-05T03:26:03.915768
38d06958-529e-44f6-867c-e2b8492a5bde,47,21.0,4,tablet,Port Kimberly,14,Kindle Paperwhite,electronics,139.99,2024-12-22T03:26:03.915860
e3c7213a-7702-41cf-8f9d-05c78f4b3753,18,36.0,0,tablet,West Johnborough,24,Bose QuietComfort Earbuds,electronics,0.0,2024-12-06T03:26:03.915957
ec01883c-81fc-469d-adfb-794adcc9da34,11,31.0,0,desktop,Port Denise,24,Bose QuietComfort Earbuds,electronics,0.0,2024-05-23T03:26:03.916069
9040beb7-234a-4ed2-be45-64d36a21f5b9,78,34.0,1,tablet,New Leonardmouth,16,GoPro Hero 11,electronics,0.0,2024-11-02T03:26:03.916173
0cb0509b-c799-4a95-a2e6-68dfa0a62f5b,70,32.0,0,desktop,Lake Justinton,33,Osprey Hiking Backpack,outdoor,0.0,2024-09-03T03:26:03.916279
fccbbc18-1e98-4f35-92a3-286b10ea98ee,3,18.0,4,mobile,North Jessicaland,22,Schwinn Mountain Bike,outdoor,599.99,2024-02-17T03:26:03.916433
c54a68f7-ad3f-4aee-85c7-9739c9841890,99,26.0,1,mobile,Douglasview,35,Google Nest Hub,electronics,0.0,2024-09-01T03:26:03.916537
31122f43-ef27-4960-8061-e715aa9e4d2c,98,38.0,1,desktop,Annmouth,23,Patagonia Rain Jacket,outdoor,0.0,2024-04-28T03:26:03.916669
2d9d3a49-b4fd-4ab9-83d1-3be4ac76e3d6,16,7.0,2,desktop,Sandersland,39,Fossil Smartwatch,accessories,0.0,2024-06-06T03:26:03.916876
eec556e5-854f-4873-8e44-37d74ea03fb9,45,39.0,1,mobile,East Rogerburgh,3,Hydro Flask,beverages,0.0,2024-08-03T03:26:03.917068
7fe59660-d5db-4c90-afdc-8e90f2413a70,76,,2,mobile,South John,23,Patagonia Rain Jacket,outdoor,0.0,2024-06-20T03:26:03.918022
ad3e67df-6458-477d-8e3d-d61db069694d,64,6.0,2,mobile,Katelynberg,1,Air Force 1s,fashion,0.0,2024-08-28T03:26:03.918227
4d785134-713d-4f3f-bf99-052f0ae27e77,50,,4,desktop,Shanefort,27,Theragun Elite,fitness,399.0,2024-06-08T03:26:03.918379
715c0658-5265-4e6e-ad9e-a1da8f47ace6,19,11.0,2,desktop,Rodrigueztown,37,Samsung 4K UHD TV,electronics,0.0,2024-11-01T03:26:03.918526
11a89950-5f70-4c8a-9157-22e6e32dfdb2,64,,2,desktop,Lake Teresamouth,20,Ray-Ban Aviator Sunglasses,accessories,0.0,2024-07-08T03:26:03.918635
05bb5720-5d8d-4fbe-94a1-a1509f76aeb6,15,28.0,1,tablet,East Kennethside,21,Echo Dot (5th Gen),electronics,0.0,2024-04-15T03:26:03.918737
3e88aceb-fae6-4ea1-af51-5683cd11f25d,12,,4,desktop,Danielborough,18,Instant Pot Duo,home,119.0,2024-11-27T03:26:03.918833
282731ca-e1a0-463c-83d4-02fe90405b37,74,,2,tablet,New Rebeccaport,32,Canon EOS M50,electronics,0.0,2024-01-24T03:26:03.918930
4cfff6e7-b133-4a47-8499-9e77983f3d28,98,,2,tablet,West Allisonton,3,Hydro Flask,beverages,0.0,2024-10-13T03:26:03.919030
db0e9d21-c54b-464e-8265-7e5605074d0e,2,,4,mobile,New Courtney,10,Peloton Bike,fitness,2499.0,2024-07-07T03:26:03.919133
f3b32d68-e20c-44be-bc39-b0144aea1996,8,,4,desktop,Fernandezville,13,Fitbit Charge 5,fitness,129.95,2024-12-16T03:26:03.919259
2f5669a3-2e24-4586-bd59-ba420dc46bc8,27,19.0,4,desktop,South Madeline,30,Tile Mate (4-Pack),electronics,69.99,2024-04-05T03:26:03.919379
55ac55f8-4cbc-4206-b08f-5604b46992d9,44,,2,mobile,Allenview,33,Osprey Hiking Backpack,outdoor,0.0,2024-12-05T03:26:03.919507
3499269d-0c79-45ef-b783-f27915169b79,10,,4,tablet,Garymouth,22,Schwinn Mountain Bike,outdoor,599.99,2024-06-08T03:26:03.919603
473a3983-9b93-452f-8a80-e029f9aa1678,25,15.0,1,mobile,Jasonport,7,Coleman Sundome Tent,outdoor,0.0,2024-02-10T03:26:03.919696
8058de19-df9c-4ec3-89bd-83309ba9361e,2,13.0,1,desktop,Coleburgh,10,Peloton Bike,fitness,0.0,2024-11-26T03:26:03.919786
0596b7aa-5a14-4b21-bf1a-d0dc21b61541,16,,2,desktop,New Patriciabury,28,Roku Streaming Stick 4K,electronics,0.0,2024-01-13T03:26:03.919883
19f81a66-bd59-429b-88c7-314e1f527b67,73,24.0,2,tablet,North Bryanmouth,35,Google Nest Hub,electronics,0.0,2024-10-05T03:26:03.919980
c965855b-4ccc-4c8b-82cb-1c1f113827d0,6,25.0,2,desktop,Allenstad,24,Bose QuietComfort Earbuds,electronics,0.0,2024-09-23T03:26:03.920080
c96dca7c-586e-4a78-a6c0-00bebb70579b,37,14.0,1,tablet,Davismouth,31,Weber Charcoal Grill,home,0.0,2024-02-29T03:26:03.920208
f62c306f-90dc-4d52-86fa-9a7c98053a4d,7,,4,tablet,Pamelamouth,26,Nespresso Vertuo Plus,home,159.99,2024-11-14T03:26:03.920334
be22d45a-3669-4893-8c10-edbd0d1846f3,64,,2,desktop,Davidburgh,18,Instant Pot Duo,home,0.0,2024-05-01T03:26:03.920434
4bcaaeed-9140-4e84-acce-e011aaffbdc7,73,27.0,1,tablet,New Dylanburgh,3,Hydro Flask,beverages,0.0,2024-11-16T03:26:03.920530
3020f907-163d-4366-9499-edc9d5605044,98,,2,tablet,Lake Billyfort,21,Echo Dot (5th Gen),electronics,0.0,2024-01-11T03:26:03.920625
6ded38af-95bf-4e44-9ea1-593e990e2462,89,37.0,0,desktop,New Eric,29,Columbia Hiking Boots,outdoor,0.0,2024-02-22T03:26:03.920717
40009243-e8ba-40f5-8497-6f6007b9d8f6,54,,2,desktop,Port Deborahberg,4,Herman Miller Chair,office,0.0,2024-08-12T03:26:03.920816
21bf3545-fe53-498b-9a81-fea6d5d0ddbf,67,35.0,1,mobile,West Dana,3,Hydro Flask,beverages,0.0,2024-06-11T03:26:03.920907
1723d950-5284-437b-8cfb-f83e34db8b68,58,,2,mobile,Wardfurt,27,Theragun Elite,fitness,0.0,2024-05-04T03:26:03.921030
690e3507-5709-410b-9e98-86ee91957bf9,88,,4,tablet,Powellside,32,Canon EOS M50,electronics,649.0,2024-01-06T03:26:03.921157
f287937d-aae0-42cd-b54f-ef3955df0943,28,30.0,4,mobile,Berryville,6,Nike Running Shoes,fitness,150.0,2024-04-23T03:26:03.921278
c603d0f5-0304-4303-94bb-25aa1d5cbdf7,88,34.0,1,mobile,Port Aaron,5,Dell XPS 13,electronics,0.0,2024-09-05T03:26:03.921428
eff47e59-17a1-4f8f-b5dd-563b810f6539,43,14.0,1,desktop,Millerfort,36,Keurig K-Elite Coffee Maker,home,0.0,2024-02-08T03:26:03.921566
344932fb-a82b-4c6d-9122-0b4c66f66583,87,5.0,4,tablet,Trevormouth,21,Echo Dot (5th Gen),electronics,49.99,2024-11-07T03:26:03.921661
79b0059e-c0f6-4d7d-965e-2e5cfff252a1,67,,4,tablet,New Andre,4,Herman Miller Chair,office,1400.0,2024-05-27T03:26:03.921756
672136e0-0324-4d96-a30a-112fe17fbca1,45,,4,desktop,Jonesbury,28,Roku Streaming Stick 4K,electronics,49.99,2024-06-07T03:26:03.921876
0c7c5c1b-db9e-4c26-ae25-f14511519657,28,28.0,0,desktop,Garrettland,18,Instant Pot Duo,home,0.0,2024-01-08T03:26:03.921977
c02e1ec5-f41a-43bd-9534-92b31a4db435,23,,2,mobile,Lake Johnborough,20,Ray-Ban Aviator Sunglasses,accessories,0.0,2024-10-20T03:26:03.922074
99743618-11a7-40ab-8779-97500e7cd5a6,58,,2,tablet,North Deanna,7,Coleman Sundome Tent,outdoor,0.0,2024-07-23T03:26:03.922173
cafdd4ee-259c-40bf-b76e-3613289986b5,20,24.0,0,desktop,Edwardport,9,Galaxy S21,electronics,0.0,2024-02-20T03:26:03.922266
f83c6733-43d1-41fb-8d82-21dd378f8601,61,,2,mobile,Angelland,19,Lululemon Yoga Pants,fashion,0.0,2024-04-05T03:26:03.922378
76cf3fad-305a-474a-9004-e38d9713f1b4,17,3.0,2,desktop,Port Sierraside,34,Under Armour Compression Shirt,fitness,0.0,2024-02-27T03:26:03.922478
351a5a3c-fc5d-42d7-bbcb-32d6266bee35,11,,4,desktop,New Stephanieton,22,Schwinn Mountain Bike,outdoor,599.99,2024-09-17T03:26:03.922575
ce4ad997-ddf8-43f8-833f-4454a39c8e94,99,24.0,0,desktop,Donnaview,17,Dyson V15 Vacuum,home,0.0,2024-03-27T03:26:03.922670
9776b38b-e8d9-4502-b16c-6c2582055eac,60,,4,mobile,Sarahtown,16,GoPro Hero 11,electronics,499.99,2024-10-28T03:26:03.922761
a0eef541-41d0-498b-958a-4706548d29d1,77,,2,desktop,Donnaberg,33,Osprey Hiking Backpack,outdoor,0.0,2024-11-06T03:26:03.922852
256de68d-e1fd-4ed4-9c09-70a17ca1eadf,5,,4,tablet,Carterborough,3,Hydro Flask,beverages,45.0,2024-01-01T03:26:03.922988
b35ed6ee-321e-4fed-9251-fdf186ccd499,60,38.0,2,mobile,Smithland,12,Yeti Tumbler,beverages,0.0,2024-07-24T03:26:03.923117
97581354-6acb-4386-9efb-9f259a112251,5,15.0,2,desktop,Port Tami,12,Yeti Tumbler,beverages,0.0,2024-12-13T03:26:03.923219
e46ee078-be9e-45d0-b556-b1d80a7db77b,72,,2,desktop,Murphyview,14,Kindle Paperwhite,electronics,0.0,2024-03-21T03:26:03.923355
18277bc1-c93a-4975-855e-0f9ec5334a7a,68,,2,desktop,Hernandezborough,24,Bose QuietComfort Earbuds,electronics,0.0,2024-11-26T03:26:03.923477
e8fe2336-d7ae-4130-a2dd-5ea8f28f620f,38,31.0,0,mobile,Jacobbury,36,Keurig K-Elite Coffee Maker,home,0.0,2024-09-11T03:26:03.923571
95fd1c4f-f6c4-4563-a70d-3acc19081b8a,90,21.0,4,desktop,North Jennifer,5,Dell XPS 13,electronics,1099.99,2024-06-27T03:26:03.923663
f1958efb-dcf5-462e-9c25-79f911a8d4ba,86,,4,desktop,North Rogerstad,18,Instant Pot Duo,home,119.0,2023-12-29T03:26:03.923760
28fb279e-1d1b-4f1a-bc95-251660365543,2,,4,desktop,West Holly,36,Keurig K-Elite Coffee Maker,home,139.99,2024-08-03T03:26:03.923851
bd8396d4-9281-4226-800f-b70681b02df7,64,38.0,1,desktop,Heatherside,34,Under Armour Compression Shirt,fitness,0.0,2024-01-03T03:26:03.923944
3291256a-33e7-408d-9305-bc5f14ea6b5b,88,,4,mobile,North Kimberly,28,Roku Streaming Stick 4K,electronics,49.99,2024-11-17T03:26:03.924034
75e53cba-d782-462b-bc67-d01b73cd5868,69,,4,desktop,South Barbaraville,10,Peloton Bike,fitness,2499.0,2024-09-26T03:26:03.924138
7c7733aa-0725-4862-bf5a-b5986dfce60e,64,28.0,2,desktop,New Adrienne,37,Samsung 4K UHD TV,electronics,0.0,2024-03-04T03:26:03.924230
6f9205cd-0421-4268-a827-3176cff6d0be,54,5.0,2,mobile,North Jessicaton,37,Samsung 4K UHD TV,electronics,0.0,2024-09-19T03:26:03.924338
200ad4d1-79dc-4259-a1d3-49291082844d,34,,2,tablet,Port Geoffrey,2,MacBook Pro,electronics,0.0,2024-06-19T03:26:03.924433
be562b58-dc92-4095-bf0b-b603396bef40,34,,4,desktop,Summerstad,31,Weber Charcoal Grill,home,159.99,2024-07-23T03:26:03.924524
661be1e4-cc8c-4b20-b6a7-746bcd7efed9,12,39.0,4,mobile,Tammiemouth,39,Fossil Smartwatch,accessories,199.99,2024-03-29T03:26:03.924616
0eeccc70-c52c-4fb2-93e0-14587ec27049,75,,4,tablet,Port Charlesfort,33,Osprey Hiking Backpack,outdoor,189.99,2023-12-27T03:26:03.924713
6c2ecba9-ea97-4af9-a47d-29f85ad67915,18,20.0,4,tablet,Millerfort,26,Nespresso Vertuo Plus,home,159.99,2024-10-18T03:26:03.924846
a767d4f1-57e5-4fc2-b0da-db9ecd980f2b,27,,2,desktop,Laurenfurt,9,Galaxy S21,electronics,0.0,2024-07-23T03:26:03.924938
586c19b7-4eb8-4856-b54d-a57c5eca39d2,3,23.0,4,tablet,New Elizabethchester,18,Instant Pot Duo,home,119.0,2024-12-12T03:26:03.925034
ec53322a-9269-4531-b8ae-d85256c0e00a,45,25.0,2,tablet,East Devonmouth,12,Yeti Tumbler,beverages,0.0,2024-09-18T03:26:03.925135
dd3a1ef7-fa1c-4741-a9fa-b473ce9ae430,51,,4,desktop,Port Jamesview,36,Keurig K-Elite Coffee Maker,home,139.99,2024-10-14T03:26:03.925232
7faca696-4acf-4b7e-a3d5-40e8224446f3,74,13.0,0,mobile,West Amanda,16,GoPro Hero 11,electronics,0.0,2024-05-26T03:26:03.925359
82a456e4-605f-41de-b711-f047660e04d9,77,,2,mobile,Kristinaberg,39,Fossil Smartwatch,accessories,0.0,2024-11-27T03:26:03.925509
dc39a0e5-6154-47c9-aa41-63c9f99cecb6,95,31.0,2,tablet,South Brandon,31,Weber Charcoal Grill,home,0.0,2024-09-16T03:26:03.925611
3f2e414f-e5ae-448b-9e8e-e8ba0887b03c,1,26.0,4,mobile,Riverabury,6,Nike Running Shoes,fitness,150.0,2024-10-27T03:26:03.925738
78ca35be-5cc4-409c-8f0b-87ad42fbc403,53,4.0,0,desktop,Parsonsbury,35,Google Nest Hub,electronics,0.0,2024-05-21T03:26:03.925858
4570b40d-3748-4ed8-9453-6ae2484dd897,35,,2,desktop,Michaelside,13,Fitbit Charge 5,fitness,0.0,2024-11-21T03:26:03.925952
e67eab76-f144-493e-9cd7-23cbdd8742f2,41,36.0,2,tablet,West Jessica,9,Galaxy S21,electronics,0.0,2024-10-09T03:26:03.926043
dfcebd53-027c-4297-80fd-0f12d92f1025,31,31.0,1,tablet,Wrightton,8,North Face Backpack,accessories,0.0,2024-12-23T03:26:03.926174
1777ed0f-8328-40f1-ab8d-3a4de0ad142f,91,9.0,2,tablet,New Danielville,36,Keurig K-Elite Coffee Maker,home,0.0,2024-08-02T03:26:03.926273
dc8602e6-76df-413c-bcc2-ca705a7783ef,22,,2,tablet,Port Phillipshire,30,Tile Mate (4-Pack),electronics,0.0,2024-09-17T03:26:03.926403
35da2158-73f0-45a6-8c76-9bf1d334f6ad,59,,2,desktop,Jessicaburgh,34,Under Armour Compression Shirt,fitness,0.0,2024-07-09T03:26:03.926498
3f9201f9-8411-4f86-a569-7e59b379343e,86,,2,tablet,Michaelborough,25,Standing Desk Converter,office,0.0,2024-03-11T03:26:03.926590
a1e3e2e8-9f29-49d9-969e-070f734b1813,83,4.0,4,mobile,South Rodney,15,Samsonite Spinner Luggage,accessories,200.0,2024-03-11T03:26:03.926683
a05ea56d-3923-4d40-909c-7e2bf3d0a165,80,,2,desktop,Lake Nicholas,20,Ray-Ban Aviator Sunglasses,accessories,0.0,2024-05-29T03:26:03.926775
31f03b3c-7871-40a3-a043-29afa72f8aea,45,3.0,4,mobile,Robertsonshire,36,Keurig K-Elite Coffee Maker,home,139.99,2024-02-17T03:26:03.926906
90d13a89-10dc-470c-8999-2829ee28886a,31,,4,desktop,Kathleenchester,10,Peloton Bike,fitness,2499.0,2023-12-27T03:26:03.927002
d5ed6c61-c5fa-4a76-986c-d3cda790e583,54,,2,tablet,South Thomas,26,Nespresso Vertuo Plus,home,0.0,2024-06-02T03:26:03.927095
3c9f7dfe-70c1-4279-aca3-ec4f3e972d05,64,,2,mobile,Watsontown,24,Bose QuietComfort Earbuds,electronics,0.0,2024-05-31T03:26:03.927223
57e22c73-ecce-4d67-a9c8-6be95ac66615,37,34.0,0,tablet,South Samanthaborough,37,Samsung 4K UHD TV,electronics,0.0,2024-07-22T03:26:03.927363
884e7f4f-b865-488f-9069-3db6723e966a,2,6.0,1,tablet,Youngside,22,Schwinn Mountain Bike,outdoor,0.0,2024-06-20T03:26:03.927506
e4b7888e-e5ed-41ba-bd7a-811af7099ddb,93,18.0,1,mobile,Clarktown,10,Peloton Bike,fitness,0.0,2024-06-02T03:26:03.927629
6564baed-9777-4e0e-bd98-9fc6e97ae767,27,,4,mobile,Lake Seanborough,38,Columbia Rain Pants,outdoor,89.99,2024-02-24T03:26:03.927744
1c240845-0246-4f73-b98d-2d78e1f718b0,44,14.0,1,tablet,Richardborough,37,Samsung 4K UHD TV,electronics,0.0,2024-06-03T03:26:03.927839
9a12fe00-8c69-4da9-8a20-d0517e0d56b8,79,,2,desktop,West Barbara,13,Fitbit Charge 5,fitness,0.0,2024-05-23T03:26:03.927931
a0960ae9-59b9-4af9-926e-f63e1f54d084,76,37.0,0,tablet,Martinport,30,Tile Mate (4-Pack),electronics,0.0,2024-12-12T03:26:03.928026
9f23b0cb-fc42-4a66-a685-eb6c3b6f3bc1,6,,4,tablet,Port Tonyastad,31,Weber Charcoal Grill,home,159.99,2024-07-30T03:26:03.928133
0a2dbf1f-3cc9-4b2f-9e14-cfa8b322a2f7,20,7.0,4,tablet,South Raymondmouth,36,Keurig K-Elite Coffee Maker,home,139.99,2024-11-16T03:26:03.928230
d5d5fe02-5baf-401b-b330-43222d7da5d0,18,,4,tablet,Millsland,2,MacBook Pro,electronics,1999.99,2024-01-14T03:26:03.928370
0accdd64-f5ee-42d7-9806-0dcd3b925d2c,43,,2,mobile,South Gilbertton,9,Galaxy S21,electronics,0.0,2024-11-22T03:26:03.928488
ceaa2deb-20fa-45a7-817b-886a079197e4,10,,2,tablet,Port Theresa,39,Fossil Smartwatch,accessories,0.0,2024-03-28T03:26:03.928582
17f5ff5d-54d7-4457-94fb-58d1cbe992ab,85,16.0,2,tablet,South Stephanieview,30,Tile Mate (4-Pack),electronics,0.0,2024-02-25T03:26:03.928678
425e5069-1140-42ca-aeff-c6d318411386,74,4.0,0,mobile,Moralesbury,10,Peloton Bike,fitness,0.0,2024-05-22T03:26:03.928801
058cfee9-66a5-4fcd-b91a-0429de3ac9c2,35,,4,tablet,South Brittany,28,Roku Streaming Stick 4K,electronics,49.99,2024-10-10T03:26:03.928895
5d43e083-4166-4454-887a-9e7526da4f69,18,,4,desktop,Mannshire,10,Peloton Bike,fitness,2499.0,2024-08-15T03:26:03.929015
f87b19cf-ce30-4290-9760-d8444a858054,80,29.0,1,tablet,Amandabury,13,Fitbit Charge 5,fitness,0.0,2024-09-15T03:26:03.929116
c30ef151-1524-4df3-9dfe-e1094b9c20b0,7,11.0,0,tablet,Smithberg,20,Ray-Ban Aviator Sunglasses,accessories,0.0,2024-12-18T03:26:03.929237
4c7a0b49-ac85-466d-b241-30989d9a81ff,96,1.0,4,mobile,East Ashley,25,Standing Desk Converter,office,350.0,2024-09-17T03:26:03.929345
07ceeffc-411a-47bd-9a72-e2a9242738ac,95,3.0,2,mobile,Lake Robert,11,Apple Watch Series 7,electronics,0.0,2024-08-05T03:26:03.929452
60bf67aa-117d-40dc-b51a-45744866b916,71,8.0,4,desktop,Lake Laurenside,36,Keurig K-Elite Coffee Maker,home,139.99,2024-01-01T03:26:03.929560
1a209f2a-2a66-4d9d-830e-f57df0adda60,17,,4,mobile,Lake Randymouth,11,Apple Watch Series 7,electronics,399.0,2024-02-29T03:26:03.929658
ae07ac46-9c30-415c-893c-f6b56682fbbf,100,,2,tablet,South Christinamouth,38,Columbia Rain Pants,outdoor,0.0,2024-04-12T03:26:03.929756
c1875ef4-d751-4ed6-96f6-3abeac913e9a,14,,2,mobile,New Marilyn,22,Schwinn Mountain Bike,outdoor,0.0,2024-10-09T03:26:03.929847
315603aa-c6b7-4bc7-bf4d-4c54d891de34,83,30.0,0,mobile,West Kimberlyville,9,Galaxy S21,electronics,0.0,2024-11-13T03:26:03.929940
e42d394c-7f7f-418b-b2c7-8e2b9a0706a5,72,16.0,2,mobile,Richardbury,26,Nespresso Vertuo Plus,home,0.0,2024-12-24T03:26:03.930032
9455fdb4-66ec-4a29-96e8-0d3b426e3aeb,69,,4,tablet,Andersonstad,14,Kindle Paperwhite,electronics,139.99,2024-01-11T03:26:03.930165
cd31068d-d818-4990-9918-f0948618bd54,16,,2,mobile,Josebury,38,Columbia Rain Pants,outdoor,0.0,2024-07-21T03:26:03.930292
1a82dc0d-c17a-43e9-9748-ca27c0b8fc16,20,,4,tablet,Markstad,12,Yeti Tumbler,beverages,30.0,2024-05-07T03:26:03.930493
662f878e-5b52-435e-bcd7-2f62a7074655,92,,4,tablet,West Gregoryfort,13,Fitbit Charge 5,fitness,129.95,2024-01-10T03:26:03.930617
57e88d8c-c6c1-4b8c-98d9-bddbd70fcf15,33,,2,mobile,Bryanside,39,Fossil Smartwatch,accessories,0.0,2024-12-08T03:26:03.930756
a2875057-1519-44de-bfd3-a2c16fe3269e,64,17.0,2,mobile,New Joshuaville,14,Kindle Paperwhite,electronics,0.0,2024-09-10T03:26:03.930858
3ffdabb1-8404-4aa5-9442-06f8470abdb9,66,36.0,4,mobile,Port Mariomouth,36,Keurig K-Elite Coffee Maker,home,139.99,2024-09-30T03:26:03.930955
